Area_Code2 ,Intl_Plan ,Vmail ,Vmail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Churn 
2,0,1,0,165.4,84,28.12,61.11,11,17.31,20.17,7,9.08,8.2,1,2.21,1,0
0,0,1,0,271.1,108,46.09,71.1,12,20.15,23.99,12,10.8,9.8,5,2.65,2,1
0,0,1,0,253.5,104,43.1,35.37,12,10.02,24.85,10,11.18,14,2,3.78,0,0
0,0,1,0,104.7,115,17.8,74.94,14,21.23,19.23,10,8.65,8.9,2,2.4,1,0
0,0,0,34,191.4,102,32.54,108.54,10,30.75,14.75,13,6.64,7.2,2,1.94,1,0
0,0,1,0,158.7,90,26.98,59.52,12,16.86,18.11,8,8.15,10.5,4,2.84,1,0
2,0,1,0,144.8,84,24.62,49.47,14,14.02,23.15,8,10.42,8.2,4,2.21,2,0
0,0,1,0,98.8,97,16.8,44.07,7,12.49,19.07,11,8.58,10,4,2.7,3,0
0,0,0,37,163,107,27.71,93.84,12,26.59,20,9,9,11.6,5,3.13,1,0
2,0,1,0,129,78,21.93,56.4,12,15.98,23.5,10,10.58,11.2,3,3.02,2,0
2,0,1,0,109.4,107,18.6,73.41,10,20.8,27.69,12,12.46,7.1,7,1.92,0,0
1,0,1,0,288.1,101,48.98,41.37,9,11.72,20.65,9,9.29,0,0,0,0,0
0,1,0,29,195.5,113,33.24,51.48,10,14.59,20.4,9,9.18,13.5,9,3.65,1,1
1,0,1,0,154.8,71,26.32,73.2,7,20.74,15.96,8,7.18,12.8,4,3.46,0,0
0,0,1,0,273.8,97,46.55,86.91,11,24.62,26.91,13,12.11,5.8,3,1.57,2,1
2,0,1,0,159.5,103,27.12,82.65,9,23.42,17.67,13,7.95,10.1,2,2.73,1,1
0,0,1,0,116.4,98,19.79,28.68,7,8.13,18.15,9,8.17,10.5,3,2.84,3,0
0,0,1,0,129.4,84,22,47.19,9,13.37,21.55,8,9.7,13.3,3,3.59,0,0
0,0,0,33,161.8,73,27.51,81.9,6,23.21,15.39,8,6.93,13.7,4,3.7,0,0
1,0,0,29,198.8,122,33.8,71.58,11,20.28,28.95,7,13.03,11.5,5,3.11,1,0
0,0,1,0,262.3,114,44.59,59.67,10,16.91,16.59,9,7.47,6.6,5,1.78,3,0
0,0,1,0,246.4,83,41.89,48.09,9,13.63,17.09,10,7.69,7.6,7,2.05,1,0
0,0,1,0,174.3,123,29.63,42.06,12,11.92,21.54,9,9.69,9,6,2.43,4,1
2,0,1,0,183.4,111,31.18,50.64,10,14.35,19.97,10,8.99,9.9,4,2.67,4,0
2,0,1,0,259.7,106,44.15,45.81,12,12.98,22.47,9,10.11,10.2,2,2.75,0,0
0,1,1,0,180.4,123,30.67,58.2,10,16.49,22.73,9,10.23,8.4,5,2.27,0,0
0,0,1,0,303.9,106,51.66,69.66,5,19.74,14.71,8,6.62,5.8,3,1.57,1,1
2,0,1,0,206.2,122,35.05,49.35,9,13.98,14.03,10,6.31,12.6,7,3.4,3,0
2,0,1,0,164.3,92,27.93,70.11,11,19.86,18.73,10,8.43,11.8,1,3.19,2,0
0,0,0,22,200.4,80,34.07,39.33,8,11.14,23.07,7,10.38,7.6,5,2.05,1,0
2,0,0,30,122.9,93,20.89,70.05,9,19.85,19.95,14,8.98,9.6,2,2.59,2,0
1,0,1,0,214.6,78,36.48,75.51,10,21.39,24.08,9,10.84,13.9,2,3.75,0,0
1,1,1,0,202,123,34.34,55.29,8,15.67,17.6,9,7.92,7.4,2,2,2,1
2,0,1,0,297.9,141,50.64,71.43,11,20.24,24.05,9,10.82,8.9,5,2.4,1,1
0,0,1,0,212.8,102,36.18,56.94,14,16.13,17.01,11,7.65,10.6,4,2.86,0,1
1,0,0,19,152.9,87,25.99,63.96,10,18.12,20.53,11,9.24,10.8,6,2.92,2,0
0,0,1,0,189.3,157,32.18,52.47,7,14.87,22.19,12,9.99,11.2,5,3.02,3,0
2,0,1,0,199.3,86,33.88,58.44,10,16.56,29.82,8,13.42,14.3,2,3.86,4,0
2,1,0,39,126.8,94,21.56,88.08,12,24.96,17.41,9,7.83,8.4,4,2.27,0,0
0,0,1,0,91.9,109,15.62,59.52,11,16.86,17.17,13,7.73,13,7,3.51,2,0
1,0,1,0,156,88,26.52,82.83,8,23.47,17.59,9,7.92,9.3,5,2.51,1,0
0,1,1,0,110,91,18.7,44.19,8,12.52,19.05,7,8.57,6.4,7,1.73,0,0
0,0,1,0,210.6,120,35.8,45.93,8,13.01,26.22,8,11.8,11,5,2.97,0,0
1,0,0,36,115.4,98,19.62,49.86,8,14.13,18.47,8,8.31,15.2,6,4.1,2,0
1,0,1,0,123.8,113,21.05,70.86,8,20.08,7.32,8,3.29,3.7,2,1,0,0
0,0,0,15,117.6,97,19.99,58.89,13,16.69,15.74,11,7.08,6.4,3,1.73,1,0
0,0,0,28,105.3,82,17.9,59.22,11,16.78,18.75,9,8.44,8.6,6,2.32,2,0
2,0,1,0,81.7,123,13.89,63.06,11,17.87,21.2,6,9.54,11.3,3,3.05,6,1
0,0,1,0,55.6,65,9.45,72.81,12,20.63,17.63,13,7.93,11.3,4,3.05,0,0
2,0,1,0,207.6,96,35.29,68.7,11,19.47,16.26,13,7.32,13.3,2,3.59,1,0
0,0,1,0,175.7,120,29.87,50.58,9,14.33,19.89,11,8.95,14.6,4,3.94,1,0
1,0,1,0,169.3,90,28.78,46.8,14,13.26,21.08,11,9.49,11.6,6,3.13,2,0
0,0,1,0,251,119,42.67,27.36,10,7.75,14.22,9,6.4,13.8,3,3.73,3,0
0,0,1,0,279.5,118,47.52,60.96,11,17.27,17.42,10,7.84,10.7,4,2.89,2,1
0,0,1,0,232.5,74,39.53,54.54,14,15.45,20.31,9,9.14,10.4,6,2.81,4,0
0,0,0,45,174.5,120,29.67,65.25,10,18.49,22.03,7,9.91,12.2,2,3.29,1,0
0,0,1,0,211.1,99,35.89,53.01,7,15.02,22.15,10,9.97,14.7,7,3.97,4,0
0,0,1,0,181.4,98,30.84,49.35,10,13.98,17.1,11,7.69,10.9,4,2.94,2,0
0,0,0,11,180.7,82,30.72,52.11,9,14.76,23.15,9,10.42,10.1,4,2.73,2,0
2,0,1,0,149.2,146,25.36,48.57,11,13.76,19.79,11,8.91,8.3,2,2.24,3,0
0,0,1,0,227.8,124,38.73,50.85,11,14.41,20.11,9,9.05,5.6,4,1.51,3,0
0,0,1,0,137.8,120,23.43,67.74,11,19.19,14.52,10,6.53,10.2,6,2.75,1,1
1,0,1,0,175.2,74,29.78,45.51,8,12.89,23.05,11,10.37,5.3,3,1.43,1,0
2,0,0,30,186.2,117,31.65,86.01,8,24.37,16.43,11,7.39,12.9,3,3.48,2,0
2,0,1,0,175.4,125,29.82,75.21,9,21.31,28.93,7,13.02,9.8,9,2.65,1,0
0,0,1,0,87.6,112,14.89,80.07,11,22.69,21.46,10,9.66,9.8,10,2.65,2,0
0,0,1,0,92.6,95,15.74,48.57,7,13.76,28.5,8,12.83,11.3,3,3.05,5,1
0,0,0,21,262.9,135,44.69,44.85,10,12.71,14.05,11,6.32,8.1,4,2.19,1,0
0,0,1,0,134.9,59,22.93,46.8,15,13.26,19.75,11,8.89,10.2,5,2.75,1,0
1,0,1,0,178.7,114,30.38,81.3,10,23.04,24.59,9,11.07,16.4,5,4.43,2,0
0,0,1,0,183.2,131,31.14,53.76,7,15.23,29.28,10,13.18,9.9,5,2.67,2,0
0,0,1,0,167.5,96,28.48,41.73,10,11.82,13.84,9,6.23,13,1,3.51,1,0
0,0,1,0,230.1,107,39.12,63.6,12,18.02,17.49,12,7.87,13.2,4,3.56,1,0
1,0,1,0,189.3,119,32.18,70.05,11,19.85,27.09,10,12.19,10,1,2.7,2,0
1,0,1,0,147.2,115,25.02,48.57,12,13.76,14.21,10,6.39,7.2,6,1.94,3,0
2,0,1,0,70.7,125,12.02,63.3,11,17.94,17.46,11,7.86,0,0,0,2,0
1,0,1,0,204.6,117,34.78,61.56,9,17.44,16.46,8,7.41,10.7,5,2.89,0,0
0,0,1,0,145.1,116,24.67,70.11,8,19.86,20.87,10,9.39,7.9,5,2.13,2,0
0,0,1,0,135.2,101,22.98,45.75,8,12.96,22.48,8,10.12,8.4,5,2.27,2,0
1,0,0,28,124.7,105,21.2,75.12,8,21.28,21.64,13,9.74,7.8,8,2.11,1,0
0,0,1,0,215.9,76,36.7,43.62,12,12.36,18.69,13,8.41,12.1,4,3.27,1,0
2,0,1,0,174,57,29.58,84.33,12,23.89,19.72,9,8.87,9.7,2,2.62,0,0
0,0,1,0,218.6,93,37.16,44.97,13,12.74,20.46,13,9.21,9.2,5,2.48,2,0
1,0,1,0,115.3,99,19.6,67.41,12,19.1,15.25,10,6.86,18,2,4.86,1,0
1,0,1,0,113,108,19.21,50.76,11,14.38,15.66,6,7.05,9.2,5,2.48,2,1
1,0,1,0,128.8,80,21.9,62.61,9,17.74,20.21,10,9.09,14,7,3.78,1,0
0,1,0,28,211.2,117,35.9,93.75,10,26.56,17.8,12,8.01,10.7,2,2.89,3,1
2,0,1,0,146.5,121,24.91,50.97,13,14.44,23.88,11,10.75,8.2,5,2.21,0,0
0,0,1,0,129.5,56,22.02,106.26,12,30.11,14.55,9,6.55,10.9,3,2.94,1,0
1,0,1,0,260.4,107,44.27,62.46,10,17.7,20.79,12,9.36,10,2,2.7,6,0
0,0,1,0,167.3,100,28.44,49.17,8,13.93,18.59,10,8.37,6.7,5,1.81,2,0
2,0,1,0,113,80,19.21,45.03,9,12.76,20.43,12,9.19,10.8,4,2.92,2,0
1,0,1,0,136.2,114,23.15,49.53,12,14.03,13.79,7,6.21,9.6,5,2.59,0,0
0,0,1,0,197.3,67,33.54,79.35,11,22.48,21.05,12,9.47,9,6,2.43,1,0
0,0,1,0,247.2,116,42.02,91.11,10,25.81,10.54,9,4.74,9.3,2,2.51,2,1
2,0,1,0,193.3,106,32.86,50.7,15,14.37,22.52,12,10.13,11.8,4,3.19,0,0
2,0,1,0,150,122,25.5,65.55,12,18.57,21.24,9,9.56,9.8,1,2.65,3,0
2,0,0,37,167.3,99,28.44,58.41,10,16.55,23.67,11,10.65,12,9,3.24,2,0
1,0,1,0,149.6,120,25.43,60.21,9,17.06,18.12,11,8.15,14.3,9,3.86,0,0
1,0,1,0,264.9,80,45.03,84.36,7,23.9,16.61,8,7.47,8.4,4,2.27,1,1
0,0,1,0,133.1,80,22.63,61.95,12,17.55,22.16,10,9.97,10.3,8,2.78,1,0
1,0,1,0,208.4,120,35.43,52.32,10,14.82,31.07,11,13.98,11.2,4,3.02,1,0
2,1,1,0,162.4,131,27.61,50.1,10,14.2,12.89,12,5.8,11.4,2,3.08,2,1
0,0,1,0,208.3,89,35.41,50.82,7,14.4,10.2,9,4.59,15.9,4,4.29,3,0
0,0,1,0,224.2,89,38.11,94.47,12,26.77,18.29,12,8.23,16.1,3,4.35,1,1
0,0,1,0,240,88,40.8,42.3,12,11.99,12.89,14,5.8,7.1,9,1.92,1,0
2,1,0,27,175.5,137,29.84,63.18,6,17.9,29.48,12,13.27,6.9,5,1.86,1,0
1,1,0,35,157.5,109,26.78,56.88,7,16.12,22.7,8,10.22,11.1,2,3,3,1
2,0,0,16,144.8,105,24.62,61.86,11,17.53,25.54,12,11.49,11.6,2,3.13,4,0
0,0,1,0,258.8,85,44,38.85,11,11.01,19.36,11,8.71,10.9,7,2.94,2,0
0,0,0,32,322.4,92,54.81,84.96,11,24.07,20.95,11,9.43,6.7,3,1.81,1,1
1,0,1,0,153.6,148,26.11,78.63,9,22.28,22.55,10,10.15,9.8,3,2.65,2,0
1,0,0,22,215.1,91,36.57,41.67,10,11.81,14.62,11,6.58,12.4,2,3.35,2,0
2,0,1,0,165.7,94,28.17,77.22,8,21.88,17.08,11,7.69,10,4,2.7,1,0
2,0,1,0,154.8,82,26.32,86.31,11,24.45,20.84,8,9.38,5.9,9,1.59,3,0
0,0,0,33,184.2,111,31.31,93.78,9,26.57,26.4,6,11.88,12.2,4,3.29,1,0
0,0,0,24,274.7,99,46.7,58.05,12,16.45,29.96,11,13.48,10.8,3,2.92,3,0
0,1,0,39,142,140,24.14,72.48,9,20.54,30.2,7,13.59,11.3,5,3.05,1,0
1,0,1,0,288,120,48.96,76.74,9,21.74,23.34,10,10.5,13.4,4,3.62,0,1
0,0,1,0,138.7,100,23.58,64.62,6,18.31,16.43,10,7.39,4.9,4,1.32,2,0
2,0,1,0,210.7,112,35.82,71.61,7,20.29,25.36,9,11.41,9.2,5,2.48,3,0
2,0,1,0,207.7,85,35.31,59.01,11,16.72,26.17,8,11.78,6.8,3,1.84,1,0
0,0,1,0,121.1,130,20.59,64.8,9,18.36,23.51,3,10.58,16.1,5,4.35,2,0
0,0,1,0,233.9,96,39.76,65.67,11,18.61,18.29,11,8.23,9.5,3,2.57,0,0
2,0,1,0,169.8,123,28.87,54.93,9,15.56,39.5,7,17.77,12.7,7,3.43,2,0
1,1,1,0,116.2,86,19.75,68.91,13,19.52,20.42,11,9.19,10.1,3,2.73,3,0
2,1,1,0,255.9,128,43.5,42.27,9,11.98,30.89,13,13.9,12.1,2,3.27,1,1
2,0,0,28,166,62,28.22,70.17,9,19.88,17.01,8,7.65,7.7,3,2.08,2,0
0,0,1,0,144.8,126,24.62,60.18,8,17.05,20.88,8,9.4,13.3,9,3.59,0,1
0,0,0,44,152,95,25.84,82.47,7,23.37,16.24,12,7.31,10,1,2.7,2,0
0,0,1,0,235.1,97,39.97,59.04,10,16.73,25.97,11,11.69,7,7,1.89,3,0
0,0,1,0,186.8,92,31.76,52.11,12,14.76,25.09,13,11.29,9.7,4,2.62,2,0
0,0,0,41,162,82,27.54,97.41,8,27.6,16.01,11,7.2,11.9,5,3.21,0,0
1,0,1,0,49.2,121,8.36,43.17,14,12.23,20.3,10,9.14,12.1,13,3.27,1,0
0,0,1,0,253.2,89,43.04,71.37,11,20.22,15.43,9,6.94,9.7,7,2.62,4,0
1,0,1,0,291.2,104,49.5,70.26,13,19.91,19.17,9,8.63,8.9,3,2.4,1,1
0,0,0,31,71.2,58,12.1,37.41,11,10.6,15.55,11,7,11.7,3,3.16,0,0
2,0,1,0,191.3,134,32.52,78.45,11,22.23,18.23,11,8.2,10,3,2.7,1,0
0,0,0,38,163.3,104,27.76,40.8,11,11.56,24.91,13,11.21,4.3,6,1.16,0,0
0,0,0,19,178.1,110,30.28,63.84,10,18.09,22.63,12,10.18,10,6,2.7,1,0
0,0,1,0,195.9,103,33.3,26.73,10,7.57,30.22,8,13.6,10.3,3,2.78,1,0
0,0,1,0,295.3,127,50.2,38.22,10,10.83,16.68,11,7.51,9.6,6,2.59,1,0
0,0,0,24,114.1,95,19.4,48.45,9,13.73,17.63,9,7.93,13,9,3.51,2,0
1,1,1,0,216.2,106,36.75,109.11,9,30.91,12.67,12,5.7,16.9,2,4.56,5,1
1,0,1,0,172.4,114,29.31,76.98,7,21.81,23.53,10,10.59,0,0,0,2,0
2,1,0,30,175.3,107,29.8,45.99,12,13.03,23.36,9,10.51,11.1,3,3,1,0
0,1,0,26,169,104,28.73,56.64,10,16.05,21.33,8,9.6,13.3,3,3.59,0,1
0,0,1,0,184.1,143,31.3,63.51,11,17.99,24.3,12,10.93,9.9,2,2.67,1,0
0,0,1,0,198.5,124,33.75,79.98,10,22.66,24.33,8,10.95,8,7,2.16,2,0
2,0,1,0,158.7,84,26.98,54.51,9,15.44,17.73,7,7.98,7.7,10,2.08,2,0
0,0,1,0,229.9,116,39.08,60.72,11,17.2,17.14,11,7.71,14.2,6,3.83,1,0
0,0,1,0,179.4,94,30.5,81.12,9,22.98,19.1,9,8.59,7.9,4,2.13,0,0
1,0,0,39,139.3,101,23.68,53.49,12,15.16,24.65,10,11.09,8.1,1,2.19,3,0
0,0,0,23,183.1,88,31.13,44.22,9,12.53,35.02,11,15.76,11.3,7,3.05,1,0
0,0,1,0,179.2,59,30.46,84.99,10,24.08,28.54,8,12.84,5.8,7,1.57,2,0
1,0,0,19,155.7,104,26.47,55.62,12,15.76,19.27,12,8.67,8.2,2,2.21,3,0
2,0,0,23,245,88,41.65,79.5,11,22.53,23.97,11,10.79,14.9,3,4.02,2,0
1,0,0,30,106.5,65,18.11,67.71,11,19.18,18.86,6,8.49,5.7,3,1.54,2,0
1,0,1,0,186.8,89,31.76,76.02,5,21.54,27.31,11,12.29,12.3,6,3.32,2,0
0,0,1,0,158.8,119,27,63.54,11,18,19.81,10,8.91,10.3,3,2.78,1,0
0,0,0,29,111.2,90,18.9,79.05,10,22.4,22.47,13,10.11,9,6,2.43,6,1
0,0,0,27,165,89,28.05,38.19,12,10.82,28.44,10,12.8,7.7,4,2.08,2,0
0,0,1,0,194.8,106,33.12,87.81,10,24.88,22.46,8,10.11,5.5,3,1.49,0,0
2,0,1,0,90.5,142,15.39,63.51,8,17.99,19.49,8,8.77,9.3,2,2.51,1,0
0,0,1,0,235.6,132,40.05,34.77,13,9.85,18.54,14,8.34,16.2,2,4.37,0,0
0,0,1,0,264,108,44.88,39.66,8,11.24,17.77,9,8,10.6,8,2.86,3,0
1,0,1,0,220.4,100,37.47,63.36,8,17.95,25.93,11,11.67,13.6,8,3.67,2,0
1,0,1,0,150.5,106,25.59,45.87,11,13,21.59,9,9.72,3.5,3,0.95,1,0
0,0,0,42,193.3,66,32.86,78.99,9,22.38,21.44,10,9.65,11.1,4,3,0,0
0,0,1,0,189.5,122,32.22,31.14,10,8.82,18.06,11,8.13,10.8,5,2.92,2,0
0,0,0,33,137.8,95,23.43,70.65,13,20.02,26.81,7,12.06,11,6,2.97,2,0
1,0,1,0,61.3,91,10.42,58.32,9,16.52,14.31,8,6.44,11.4,9,3.08,1,0
1,1,1,0,183.8,113,31.25,49.41,11,14,11.1,9,5,10.1,4,2.73,1,0
2,0,0,27,154.1,122,26.2,58.59,15,16.6,27.67,9,12.45,13.2,2,3.56,4,0
0,1,1,0,125.5,106,21.34,38.67,10,10.96,25.19,13,11.34,6.3,6,1.7,4,1
2,0,0,26,257.2,108,43.72,67.29,12,19.07,20.4,12,9.18,12.6,4,3.4,1,0
0,0,1,0,124.6,90,21.18,43.92,7,12.44,16.94,10,7.62,10.5,6,2.84,1,0
1,0,1,0,175.1,144,29.77,65.07,7,18.44,24.37,15,10.97,9.9,3,2.67,1,0
0,0,1,0,266,97,45.22,64.38,9,18.24,30.62,10,13.78,14.2,2,3.83,2,1
2,0,0,20,211.9,110,36.02,64.53,12,18.28,23.85,11,10.73,9.4,2,2.54,0,0
0,0,1,0,173.4,100,29.48,64.11,7,18.16,14.15,7,6.37,11.5,4,3.11,1,0
0,0,1,0,225.9,123,38.4,48.84,11,13.84,27.21,9,12.24,10.1,4,2.73,1,0
0,0,1,0,137,128,23.29,65.1,12,18.45,18.21,9,8.19,10,5,2.7,2,0
2,0,1,0,220.3,124,37.45,56.58,10,16.03,27.84,10,12.53,10.6,4,2.86,1,0
1,0,1,0,216.8,77,36.86,62.19,12,17.62,22.86,12,10.29,5.6,2,1.51,1,0
0,0,1,0,236.8,102,40.26,50.13,9,14.2,28.02,12,12.61,9.7,3,2.62,3,0
1,0,0,32,90,87,15.3,82.89,11,23.49,18.52,11,8.33,8.6,6,2.32,2,1
1,0,1,0,146.7,128,24.94,31.86,7,9.03,19.77,10,8.9,11.1,4,3,2,0
0,0,1,0,86.1,100,14.64,77.94,11,22.08,14.8,8,6.66,9.1,9,2.46,2,0
2,0,1,0,176.8,92,30.06,56.25,10,15.94,19.68,9,8.86,6.5,3,1.76,2,0
0,0,1,0,190.9,44,32.45,48.42,11,13.72,23.19,10,10.44,8.4,2,2.27,1,0
0,0,0,36,77.6,141,13.19,62.1,6,17.6,25.57,12,11.51,10.9,2,2.94,1,0
0,0,0,34,138.8,80,23.6,42.6,11,12.07,18.38,8,8.27,11.8,7,3.19,1,0
1,0,0,27,209.8,112,35.67,46.5,8,13.18,25.15,11,11.32,7.2,6,1.94,0,0
1,0,0,36,190.3,115,32.35,76.98,8,21.81,21.49,15,9.67,3.8,4,1.03,1,0
0,0,0,15,252.4,106,42.91,56.34,7,15.96,25.96,14,11.68,10,3,2.7,2,0
0,0,0,32,183.4,94,31.18,80.73,12,22.87,20.35,4,9.16,6.7,4,1.81,5,0
1,1,1,0,183.4,103,31.18,42.57,11,12.06,20.04,12,9.02,10.4,9,2.81,2,0
0,0,0,19,165.8,122,28.19,56.07,9,15.89,24.97,8,11.24,0,0,0,1,0
1,0,1,0,139.6,92,23.73,75.06,12,21.27,15.81,8,7.11,10.8,4,2.92,1,0
0,0,0,34,208.8,119,35.5,42.63,11,12.08,21.46,9,9.66,12.5,4,3.38,4,0
2,0,1,0,210.1,126,35.72,74.67,11,21.16,15.86,9,7.14,14.4,2,3.89,4,0
0,0,1,0,276.9,105,47.07,74.07,9,20.99,25.44,11,11.45,10.3,3,2.78,1,1
1,0,0,23,120.5,104,20.49,68.34,12,19.36,15.85,10,7.13,10.2,3,2.75,1,0
2,0,1,0,185,84,31.45,69.75,13,19.76,19.11,8,8.6,14.9,4,4.02,3,0
0,0,1,0,209.2,134,35.56,0,0,0,17.54,9,7.89,11.8,6,3.19,1,0
1,0,1,0,149,73,25.33,39.3,8,11.14,23.86,7,10.74,8.6,3,2.32,2,1
2,0,1,0,204.5,63,34.77,62.64,10,17.75,22.4,12,10.08,9.8,2,2.65,0,0
0,0,1,0,156.2,104,26.55,27,10,7.65,20.51,12,9.23,7.3,5,1.97,1,0
0,1,1,0,177.7,114,30.21,64.68,11,18.33,23.67,7,10.65,10.5,5,2.84,1,0
1,1,1,0,250.8,146,42.64,45.75,11,12.96,14.81,10,6.66,10,5,2.7,2,0
0,0,1,0,81.6,94,13.87,80.43,11,22.79,14.08,8,6.34,8.6,18,2.32,1,0
0,0,0,20,207.7,91,35.31,59.91,11,16.97,21.65,11,9.74,7.3,1,1.97,1,0
1,0,1,0,128.6,115,21.86,64.86,9,18.38,25.53,10,11.49,6.3,2,1.7,6,1
0,0,1,0,233.3,65,39.66,62.94,9,17.83,21.06,11,9.48,9.1,4,2.46,1,0
0,0,0,36,168,81,28.56,48.96,13,13.87,17.27,12,7.77,8,2,2.16,6,1
1,0,1,0,256.4,44,43.59,64.35,11,18.23,23.37,8,10.52,7.9,1,2.13,3,1
1,0,1,0,110.9,54,18.85,64.02,8,18.14,18.62,12,8.38,7.9,2,2.13,2,0
0,0,0,22,124.5,94,21.17,69.51,9,19.69,22.22,11,10,6.4,12,1.73,1,0
2,0,1,0,58.2,96,9.89,60.63,13,17.18,21.05,10,9.47,10.4,5,2.81,0,0
2,0,1,0,212.7,72,36.16,67.56,9,19.14,19.51,10,8.78,7,6,1.89,1,0
0,0,1,0,151.5,89,25.76,39.51,8,11.19,23.53,13,10.59,11.8,4,3.19,0,0
2,0,1,0,208.9,71,35.51,64.44,9,18.26,24.79,11,11.16,13,5,3.51,1,0
0,0,1,0,225.9,86,38.4,82.68,11,23.43,20.14,11,9.06,14.3,3,3.86,3,1
0,0,1,0,122.2,67,20.77,50.16,6,14.21,19.48,10,8.77,9.7,6,2.62,1,0
2,0,1,0,153.3,106,26.06,67.35,12,19.08,27.34,15,12.3,8.9,5,2.4,2,0
0,0,1,0,214,117,36.38,57.72,9,16.35,24.26,10,10.92,7.9,4,2.13,1,0
0,0,1,0,206.7,87,35.14,84.33,8,23.89,15.85,8,7.13,11,5,2.97,3,0
0,0,0,12,188,105,31.96,45.39,11,12.86,20.19,13,9.09,10.5,3,2.84,2,0
0,0,1,0,204,69,34.68,67.53,11,19.13,24.03,9,10.81,9.6,5,2.59,1,0
0,0,0,23,182,80,30.94,64.83,9,18.37,15.69,8,7.06,9.8,4,2.65,1,0
2,0,0,32,210.3,116,35.75,57.66,8,16.34,24.61,9,11.07,10.8,4,2.92,6,0
0,0,1,0,150,98,25.5,69.72,10,19.75,26.12,12,11.75,12.5,6,3.38,1,0
0,0,1,0,191.4,116,32.54,50.22,10,14.23,21.65,11,9.74,14,5,3.78,3,0
2,0,1,0,144.1,115,24.5,74.94,7,21.23,21.14,8,9.51,13.6,3,3.67,1,0
0,0,1,0,145.6,103,24.75,59.13,14,16.75,29.45,8,13.25,10.5,4,2.84,0,0
1,0,1,0,201.9,101,34.32,46.41,8,13.15,16.44,8,7.4,9,2,2.43,1,0
0,0,1,0,272.7,74,46.36,67.47,9,19.12,17.82,10,8.02,10.5,3,2.84,2,1
0,0,1,0,130.6,83,22.2,62.43,14,17.69,20.46,7,9.21,15.6,3,4.21,3,0
0,0,1,0,129.3,103,21.98,60.84,9,17.24,23.3,13,10.49,12.9,2,3.48,2,0
0,0,1,0,185.1,126,31.47,69.9,10,19.81,15.22,11,6.85,9.1,7,2.46,0,0
1,0,1,0,175.4,80,29.82,59.22,13,16.78,18.82,10,8.47,9.7,2,2.62,2,0
2,0,1,0,263.4,123,44.78,45.57,7,12.91,21.85,10,9.83,10.7,2,2.89,2,0
1,0,1,0,222,93,37.74,56.1,10,15.9,28.23,12,12.7,12.4,6,3.35,2,0
0,0,0,31,222.8,98,37.88,54.15,11,15.34,15.13,10,6.81,13,4,3.51,0,0
1,0,0,29,195.4,83,33.22,80.46,9,22.8,16.8,10,7.56,8.4,6,2.27,3,0
0,0,1,0,305.1,106,51.87,56.4,12,15.98,23.54,12,10.59,8.5,5,2.3,0,1
1,0,0,29,214.7,86,36.5,94.29,11,26.72,28.02,11,12.61,14.3,2,3.86,0,0
0,0,1,0,135.4,102,23.02,71.13,12,20.15,11.83,9,5.32,17.5,4,4.73,0,0
0,0,1,0,174.3,85,29.63,76.23,10,21.6,17.64,10,7.94,5.9,3,1.59,6,0
2,0,1,0,203.9,63,34.66,57.54,9,16.3,13.25,13,5.96,12.1,4,3.27,3,0
2,1,1,0,236.3,91,40.17,45.84,13,12.99,16.03,10,7.21,11.2,8,3.02,3,0
1,0,1,0,163.6,88,27.81,85.02,9,24.09,26.21,11,11.79,8.6,9,2.32,0,0
1,0,1,0,97.1,98,16.51,68.4,13,19.38,24,11,10.8,10.6,3,2.86,1,0
2,0,1,0,226.3,95,38.47,82.29,11,23.32,24.27,12,10.92,8.2,3,2.21,2,1
0,0,0,27,190.3,93,32.35,74.7,13,21.17,21.57,8,9.71,10.6,4,2.86,1,0
1,0,1,0,158,94,26.86,62.37,10,17.67,19.04,12,8.57,10.1,10,2.73,0,0
0,0,1,0,195.9,111,33.3,68.1,11,19.3,31.32,11,14.09,13.2,1,3.56,2,0
1,0,0,26,132,100,22.44,51.99,12,14.73,20.35,11,9.16,11.6,5,3.13,1,0
1,0,1,0,139,110,23.63,39.87,9,11.3,27.2,12,12.24,12.1,1,3.27,0,0
1,0,1,0,117.9,101,20.04,48.12,9,13.63,23.53,15,10.59,11.4,10,3.08,0,0
0,0,1,0,239.3,102,40.68,67.02,13,18.99,25.14,10,11.31,10.6,6,2.86,0,0
0,0,1,0,113.3,96,19.26,59.37,9,16.82,28.45,9,12.8,11.7,2,3.16,4,1
2,0,0,25,170.7,88,29.02,32.97,11,9.34,16.57,10,7.46,8.7,1,2.35,3,0
0,0,1,0,146.9,94,24.97,34.29,11,9.72,11.45,10,5.15,11.4,5,3.08,3,0
1,0,1,0,147.2,121,25.02,52.56,9,14.89,13.63,8,6.13,13.3,3,3.59,2,0
2,0,1,0,184.2,95,31.31,54.48,10,15.44,14.34,11,6.45,12.8,4,3.46,2,0
0,0,1,0,186.8,94,31.76,62.28,9,17.65,19.5,10,8.78,8.8,4,2.38,3,0
2,0,1,0,155.4,112,26.42,87.27,9,24.73,22.84,9,10.28,13.9,5,3.75,1,0
0,0,1,0,245.3,91,41.7,36.87,13,10.45,22.84,10,10.28,8.5,4,2.3,4,0
